CASE_ID,age,income,household_,attitude,subnorms,pbc
000006704,65plus,less75k,0.0,0.0,0.0,-0.5
000035806,65plus,less75k,0.0,0.5,0.5,-1.0
000013224,25to44,less75k,0.0,0.375,1.0,0.0
000056538,45to54,100to150k,0.0,-0.0625,1.0,-0.3333333333333333
000072269,65plus,less75k,1.0,0.3125,-0.5,-0.5
000025790,45to54,75to100k,0.0,0.3125,0.25,-0.3333333333333333
000001670,25to44,100to150k,1.0,0.0625,0.5,-0.6666666666666666
000056969,45to54,100to150k,1.0,0.5,0.25,0.0
000025758,25to44,100to150k,0.0,0.4375,0.0,-0.5
000060889,25to44,150kplus,0.0,0.0,0.0,0.0
000061339,45to54,100to150k,1.0,0.375,0.5,-0.6666666666666666
000032548,65plus,less75k,1.0,0.8125,-0.5,-1.0
000027939,45to54,100to150k,0.0,0.625,0.5,-0.5
000032982,45to54,100to150k,1.0,0.1875,0.5,-0.1666666666666666
000033233,25to44,100to150k,0.0,0.125,0.5,-0.5
000069809,55to64,150kplus,1.0,0.25,0.75,0.0
000055824,25to44,150kplus,0.0,0.0,0.0,0.0
000033220,25to44,less75k,0.0,0.1875,0.5,-0.3333333333333333
000032305,45to54,150kplus,0.0,0.0625,0.5,0.0
000019812,25to44,75to100k,1.0,-0.4375,0.5,0.5
000062275,65plus,75to100k,0.0,0.8125,-0.75,-0.6666666666666666
000036388,45to54,less75k,0.0,0.625,0.5,0.0
000056166,45to54,75to100k,1.0,-0.9375,0.5,0.0
000025798,45to54,100to150k,0.0,0.0625,0.25,0.0
000055409,45to54,150kplus,0.0,0.5625,0.25,-0.1666666666666666
000029440,65plus,less75k,1.0,0.0,0.5,-0.6666666666666666
000025728,65plus,150kplus,0.0,0.4375,0.5,-0.1666666666666666
000041998,65plus,150kplus,0.0,0.4375,0.5,0.0
000044218,25to44,less75k,0.0,0.5,0.5,-0.3333333333333333
000011791,25to44,150kplus,1.0,0.3125,0.75,-0.1666666666666666
000056843,65plus,100to150k,1.0,0.5,0.5,-0.1666666666666666
000021060,65plus,100to150k,0.0,0.3125,0.0,-0.1666666666666666
000055481,65plus,75to100k,0.0,-0.1875,0.0,0.0
000041740,55to64,100to150k,0.0,0.75,0.0,0.1666666666666666
000006189,45to54,75to100k,0.0,0.1875,0.0,-0.1666666666666666
000074401,25to44,less75k,0.0,-0.0625,0.5,-0.1666666666666666
000032770,25to44,150kplus,0.0,-0.375,0.75,-0.5
000023614,65plus,less75k,0.0,0.75,0.0,-0.5
000057184,45to54,less75k,1.0,0.5,0.5,0.0
000036191,45to54,150kplus,0.0,0.75,0.75,0.0
000074425,25to44,100to150k,0.0,0.25,-0.25,-0.8333333333333334
000056461,25to44,100to150k,0.0,0.5,0.75,-0.8333333333333334
000071860,45to54,less75k,0.0,0.3125,0.5,-0.8333333333333334
000036236,55to64,less75k,0.0,0.5625,0.25,-0.3333333333333333
000056653,65plus,150kplus,0.0,0.0,0.75,0.1666666666666666
000036092,45to54,150kplus,1.0,0.5,0.25,0.0
000046948,45to54,less75k,1.0,0.4375,1.0,-0.1666666666666666
000038035,25to44,150kplus,0.0,-0.375,0.25,0.0
000071960,25to44,less75k,0.0,0.25,0.75,-0.3333333333333333
000039448,55to64,100to150k,0.0,0.125,0.5,-0.5
000035819,65plus,100to150k,0.0,0.25,0.25,-0.1666666666666666
000065214,25to44,100to150k,1.0,0.25,0.5,0.1666666666666666
000046816,65plus,75to100k,0.0,0.125,0.25,-0.5
000028839,55to64,less75k,0.0,0.5625,0.5,0.0
000037973,55to64,75to100k,0.0,0.0625,0.25,-0.3333333333333333
000074259,25to44,150kplus,0.0,0.125,0.0,-0.3333333333333333
000077728,55to64,less75k,1.0,0.3125,0.25,0.0
000014323,65plus,less75k,0.0,0.4375,0.0,-0.1666666666666666
000036449,55to64,150kplus,0.0,0.1875,0.0,-0.3333333333333333
000065065,55to64,100to150k,0.0,0.3125,0.5,-0.6666666666666666
000022961,55to64,150kplus,0.0,0.4375,0.0,-0.1666666666666666
000047159,45to54,75to100k,0.0,0.3125,0.25,-0.3333333333333333
000032626,65plus,100to150k,1.0,0.3125,0.5,-0.1666666666666666
000047185,55to64,less75k,0.0,0.4375,0.0,-0.5
000077471,55to64,100to150k,0.0,0.3125,0.5,0.0
000011558,55to64,75to100k,0.0,-0.6875,0.25,-0.6666666666666666
000079967,25to44,less75k,1.0,0.1875,1.0,-0.1666666666666666
000076434,55to64,less75k,1.0,0.25,0.5,-0.3333333333333333
000028559,45to54,150kplus,0.0,0.3125,0.5,-0.1666666666666666
000038114,55to64,100to150k,0.0,0.125,0.25,0.1666666666666666
000061253,55to64,less75k,1.0,0.625,0.25,-0.6666666666666666
000075894,25to44,150kplus,1.0,0.1875,0.5,-0.1666666666666666
000077193,55to64,150kplus,0.0,0.0625,0.0,-0.3333333333333333
000074346,65plus,less75k,0.0,-0.5625,0.75,-0.3333333333333333
000022852,25to44,100to150k,0.0,0.5,1.0,-0.3333333333333333
000007625,25to44,75to100k,1.0,-0.4375,1.0,0.0
000076288,55to64,150kplus,1.0,0.6875,0.75,-0.8333333333333334
000077853,45to54,150kplus,1.0,0.625,0.5,-0.1666666666666666
000003076,25to44,100to150k,0.0,0.375,0.75,-0.6666666666666666
000061121,45to54,75to100k,1.0,0.5625,0.0,-0.1666666666666666
000055583,55to64,less75k,1.0,0.125,0.5,-0.1666666666666666
000077884,65plus,100to150k,1.0,0.3125,0.25,-0.3333333333333333
000034286,65plus,less75k,0.0,0.1875,0.0,-0.5
000043650,55to64,100to150k,0.0,0.3125,0.5,-0.5
000036267,55to64,100to150k,0.0,0.25,0.5,0.1666666666666666
000032842,55to64,less75k,0.0,0.4375,1.0,-0.8333333333333334
000023123,65plus,150kplus,1.0,0.1875,0.75,0.0
000055170,25to44,100to150k,1.0,0.0625,1.0,-0.5
000022951,55to64,75to100k,0.0,0.1875,0.5,-0.1666666666666666
000022952,55to64,75to100k,0.0,-0.0625,0.0,-1.0
000032816,45to54,100to150k,0.0,0.3125,0.25,0.1666666666666666
000043335,25to44,100to150k,0.0,0.375,0.5,-0.6666666666666666
000040395,25to44,100to150k,1.0,0.625,1.0,-0.1666666666666666
000022865,45to54,75to100k,0.0,0.375,0.0,-0.3333333333333333
000075775,25_below,75to100k,1.0,0.0,0.0,0.0
000008400,65plus,75to100k,0.0,-0.0625,0.25,-0.5
000044472,65plus,less75k,0.0,-0.25,0.0,-0.3333333333333333
000051917,45to54,less75k,0.0,0.9375,0.5,-0.1666666666666666
000032926,45to54,150kplus,1.0,1.0,0.0,0.0
000067178,65plus,75to100k,0.0,-0.5,-0.5,0.0
000079727,65plus,75to100k,0.0,0.625,0.5,0.0
000075782,25to44,less75k,1.0,0.875,0.25,0.0
000075777,25_below,150kplus,1.0,0.0,0.0,0.0
000075780,25to44,less75k,1.0,0.0625,0.5,0.5
000070173,55to64,less75k,0.0,0.1875,0.75,-0.3333333333333333
000036500,45to54,less75k,1.0,0.0625,0.5,0.0
000060601,65plus,less75k,0.0,0.0,-0.5,0.0
000079680,55to64,150kplus,0.0,0.0625,0.0,-1.0
000075834,45to54,less75k,1.0,0.625,0.0,0.0
000074676,65plus,75to100k,1.0,0.375,-0.5,-0.6666666666666666
000057361,65plus,less75k,0.0,0.5625,0.5,-0.5
000077579,65plus,100to150k,0.0,-0.1875,0.5,0.3333333333333333
000074690,25to44,less75k,1.0,0.5,0.75,-0.1666666666666666
000060354,55to64,less75k,1.0,0.625,1.0,-0.3333333333333333
000074686,25to44,less75k,1.0,0.6875,0.5,0.0
000036537,55to64,100to150k,1.0,0.4375,0.0,0.1666666666666666
000037458,25to44,less75k,0.0,1.0,0.25,-0.3333333333333333
000036527,55to64,75to100k,1.0,0.0625,0.75,0.0
000036530,55to64,75to100k,1.0,-0.125,0.25,-0.6666666666666666
000004524,25to44,150kplus,0.0,0.125,0.0,0.0
000036541,55to64,150kplus,1.0,0.125,0.25,-0.5
000033441,65plus,150kplus,0.0,0.0,0.5,0.0
000077236,65plus,150kplus,0.0,0.25,0.75,-0.8333333333333334
000032715,65plus,150kplus,0.0,0.4375,1.0,-0.8333333333333334
000023834,45to54,100to150k,0.0,0.125,0.5,0.0
000041574,25_below,75to100k,1.0,0.0,0.0,0.0
000004618,25to44,100to150k,0.0,0.5,0.75,0.0
000062548,25to44,100to150k,0.0,-0.6875,0.0,0.0
000034459,55to64,less75k,1.0,0.3125,0.5,-0.5
000079425,55to64,100to150k,1.0,0.25,0.0,0.1666666666666666
000055521,45to54,100to150k,1.0,-0.6875,0.5,-0.3333333333333333
000013746,65plus,150kplus,0.0,0.25,0.75,0.0
000004527,45to54,less75k,0.0,0.0,0.0,0.0
000040479,25to44,75to100k,1.0,0.1875,1.0,-0.5
000055596,65plus,less75k,1.0,0.3125,0.5,-0.1666666666666666
000036871,55to64,75to100k,1.0,0.625,0.0,-0.3333333333333333
000040348,65plus,150kplus,0.0,0.375,0.25,0.0
000029996,55to64,100to150k,1.0,0.3125,0.75,-0.1666666666666666
000036471,65plus,75to100k,0.0,0.5625,0.0,-0.3333333333333333
000023158,45to54,less75k,1.0,0.5,0.0,-0.5
000027178,55to64,less75k,0.0,0.5625,0.75,-0.3333333333333333
000023100,55to64,100to150k,1.0,0.3125,0.75,0.1666666666666666
000055509,25to44,150kplus,1.0,0.125,0.5,-0.5
000042493,45to54,less75k,1.0,0.3125,0.5,-0.3333333333333333
000057501,55to64,less75k,1.0,0.4375,0.5,0.1666666666666666
000057392,25to44,less75k,1.0,0.6875,1.0,-1.0
000038810,65plus,less75k,0.0,0.4375,0.0,0.3333333333333333
000036837,65plus,100to150k,1.0,0.5,0.5,-0.3333333333333333
000080104,65plus,75to100k,1.0,0.875,0.5,-0.1666666666666666
000030054,55to64,100to150k,1.0,0.1875,0.25,-0.3333333333333333
000038838,65plus,less75k,0.0,0.375,0.75,-0.5
000060534,25to44,less75k,0.0,0.5,0.75,-0.5
000037387,55to64,less75k,0.0,-0.6875,0.75,-0.3333333333333333
000048792,45to54,150kplus,1.0,0.5,0.75,0.3333333333333333
000022985,65plus,150kplus,0.0,-0.25,1.0,-0.6666666666666666
000017888,65plus,100to150k,1.0,0.3125,0.25,-0.1666666666666666
000061337,45to54,less75k,1.0,0.75,1.0,0.0
000011110,25to44,less75k,0.0,0.25,0.5,-0.3333333333333333
000030374,25to44,75to100k,0.0,0.75,0.5,0.0
000003704,55to64,150kplus,0.0,0.375,0.5,0.8333333333333334
000048826,65plus,less75k,1.0,0.3125,0.25,-0.1666666666666666
000012826,45to54,100to150k,0.0,0.1875,0.5,-0.5
000077332,45to54,less75k,0.0,0.3125,0.5,0.0
000037444,25to44,less75k,0.0,0.5,0.5,-0.6666666666666666
000011124,25to44,less75k,0.0,-0.375,0.75,-0.3333333333333333
000070665,65plus,75to100k,0.0,-0.125,0.25,0.1666666666666666
000030715,65plus,100to150k,1.0,0.3125,0.5,-0.1666666666666666
000038980,25to44,100to150k,1.0,0.0,1.0,-0.1666666666666666
000030506,55to64,100to150k,0.0,0.4375,-0.25,-0.1666666666666666
000048780,45to54,100to150k,1.0,0.125,0.5,0.0
000016627,65plus,150kplus,0.0,0.125,0.5,0.0
000079498,25to44,less75k,0.0,0.5,0.75,0.0
000037396,55to64,75to100k,0.0,0.0625,0.25,-0.1666666666666666
000033129,45to54,75to100k,0.0,-0.3125,0.0,-0.8333333333333334
000003844,55to64,75to100k,0.0,0.0625,0.5,-0.3333333333333333
000039004,55to64,less75k,1.0,-0.1875,0.5,-0.3333333333333333
000015595,25to44,150kplus,1.0,0.5625,0.25,0.0
000013175,25to44,less75k,1.0,-0.125,0.0,-0.1666666666666666
000038882,65plus,75to100k,0.0,0.0,0.25,-0.1666666666666666
000017770,65plus,150kplus,0.0,-1.0,0.5,0.1666666666666666
000003898,65plus,100to150k,0.0,0.375,0.25,0.1666666666666666
000062283,65plus,100to150k,0.0,0.75,0.5,0.0
000036725,25to44,less75k,0.0,0.0,0.5,-0.3333333333333333
000030083,25to44,less75k,0.0,0.0625,-0.25,-0.6666666666666666
000038947,65plus,150kplus,0.0,0.375,0.25,-0.3333333333333333
000009286,65plus,75to100k,1.0,0.9375,0.75,-0.5
000037451,25to44,less75k,0.0,0.8125,0.0,-0.5
000070700,25to44,less75k,0.0,-0.0625,0.25,-1.0
000035648,65plus,75to100k,0.0,-0.5,-1.0,-0.3333333333333333
000076011,55to64,150kplus,0.0,0.3125,0.0,-0.8333333333333334
000036812,55to64,less75k,1.0,0.25,0.0,-0.3333333333333333
000000486,65plus,less75k,1.0,0.3125,0.0,-1.0
000052274,55to64,150kplus,1.0,-0.625,0.75,-0.5
000038482,65plus,75to100k,0.0,0.125,0.0,-0.6666666666666666
000075963,25to44,100to150k,0.0,0.25,0.25,-1.0
000019068,45to54,75to100k,0.0,0.0625,0.75,-0.6666666666666666
000039225,45to54,75to100k,1.0,0.0625,0.25,0.0
000067976,45to54,150kplus,1.0,0.1875,0.25,0.0
000030320,65plus,150kplus,0.0,0.5625,-0.25,0.0
000038645,45to54,100to150k,0.0,0.3125,0.5,-0.8333333333333334
000037232,65plus,less75k,1.0,0.3125,0.25,-0.5
000019064,45to54,less75k,0.0,0.125,0.75,-0.5
000036780,65plus,75to100k,0.0,0.6875,-0.5,-0.1666666666666666
000034411,65plus,100to150k,1.0,0.5,0.25,0.5
000070549,25to44,75to100k,0.0,0.1875,0.5,1.0
000037068,45to54,150kplus,0.0,0.25,0.25,-0.1666666666666666
000018964,45to54,less75k,0.0,0.3125,0.75,-0.3333333333333333
000016502,45to54,100to150k,1.0,0.25,0.75,-0.5
000054999,45to54,150kplus,0.0,0.25,1.0,0.1666666666666666
000039878,45to54,75to100k,1.0,0.125,0.0,-0.3333333333333333
000067934,65plus,150kplus,1.0,0.375,0.75,0.0
000038103,55to64,75to100k,0.0,0.5,0.0,-0.3333333333333333
000017813,55to64,150kplus,1.0,0.125,0.25,-0.3333333333333333
000038612,45to54,less75k,0.0,0.25,0.75,-0.1666666666666666
000037377,45to54,75to100k,0.0,0.3125,0.5,0.1666666666666666
000056868,25to44,less75k,1.0,-0.0625,0.75,-0.6666666666666666
000075606,25to44,75to100k,0.0,0.5,0.25,-0.1666666666666666
000001700,45to54,less75k,1.0,0.375,0.5,-0.3333333333333333
000019494,25to44,150kplus,0.0,0.125,0.25,-0.5
000039726,55to64,75to100k,0.0,0.0625,0.5,-0.1666666666666666
000010652,65plus,75to100k,1.0,0.25,1.0,-0.1666666666666666
000057174,25to44,100to150k,1.0,0.6875,0.25,0.0
000009873,45to54,less75k,0.0,0.125,0.25,-0.5
000011413,25to44,less75k,0.0,0.5,0.0,-0.5
000016528,65plus,75to100k,1.0,0.375,1.0,-0.6666666666666666
000010454,55to64,less75k,0.0,0.1875,0.5,-0.3333333333333333
000027747,55to64,less75k,0.0,0.25,0.5,0.0
000019693,65plus,150kplus,1.0,0.1875,0.75,0.1666666666666666
000028518,45to54,less75k,0.0,0.1875,0.5,-0.1666666666666666
000065616,45to54,150kplus,0.0,0.3125,0.25,-0.6666666666666666
000023671,55to64,150kplus,1.0,0.5,0.25,0.1666666666666666
000075414,25_below,150kplus,0.0,0.0,0.0,0.0
000036155,45to54,less75k,0.0,0.0625,0.5,-0.5
000076203,65plus,150kplus,0.0,0.125,0.5,0.1666666666666666
000036164,45to54,less75k,0.0,0.1875,0.75,-0.5
000077326,45to54,less75k,0.0,0.3125,0.25,-0.1666666666666666
000037783,25to44,100to150k,1.0,-0.0625,0.25,-0.1666666666666666
000023606,65plus,less75k,0.0,0.0,0.0,-0.1666666666666666
000018135,55to64,75to100k,0.0,0.375,0.25,0.0
000070930,65plus,150kplus,1.0,0.1875,0.75,0.0
000075845,55to64,150kplus,1.0,0.375,-0.25,-0.5
000011241,55to64,less75k,0.0,0.8125,1.0,0.0
000040195,55to64,150kplus,0.0,0.875,0.5,-0.3333333333333333
000075810,65plus,less75k,1.0,0.625,0.5,-0.5
000018258,45to54,75to100k,1.0,0.1875,0.25,-0.8333333333333334
000044274,45to54,less75k,0.0,0.1875,0.0,-0.5
000019606,65plus,75to100k,0.0,-0.125,0.75,0.0
000075738,65plus,less75k,0.0,0.5625,0.5,-0.3333333333333333
000054748,65plus,less75k,1.0,0.3125,0.25,-0.6666666666666666
000039150,25to44,100to150k,1.0,0.875,-0.25,-0.1666666666666666
000039090,55to64,less75k,1.0,-0.1875,0.75,-0.3333333333333333
000055066,55to64,150kplus,0.0,0.0625,0.75,-0.5
000044259,25to44,100to150k,0.0,0.5,-0.25,-0.5
000077114,25to44,75to100k,0.0,0.375,0.75,-0.1666666666666666
000029856,55to64,less75k,0.0,0.25,0.0,-0.3333333333333333
000065877,65plus,150kplus,1.0,0.1875,0.75,0.0
000040310,55to64,150kplus,0.0,0.0625,0.0,0.0
000075706,55to64,less75k,0.0,0.4375,0.5,-0.8333333333333334
000018249,25to44,less75k,1.0,0.5625,0.75,-0.3333333333333333
000054694,65plus,less75k,0.0,-0.1875,0.5,-0.3333333333333333
000066968,45to54,100to150k,1.0,0.5,0.75,-0.3333333333333333
000065651,55to64,150kplus,0.0,0.3125,0.0,0.0
000040251,25to44,150kplus,0.0,0.5,0.0,-0.5
000010309,55to64,100to150k,0.0,0.1875,0.75,-0.5
000075632,25to44,150kplus,0.0,0.0,0.0,0.0
000066959,45to54,75to100k,1.0,-0.3125,0.25,-0.1666666666666666
000070761,45to54,less75k,0.0,0.0625,0.0,-0.5
000077458,55to64,75to100k,0.0,0.4375,0.5,-0.1666666666666666
000013817,65plus,100to150k,1.0,0.0625,0.5,-0.3333333333333333
000009336,45to54,75to100k,1.0,0.625,0.25,-0.3333333333333333
000047069,55to64,100to150k,0.0,-1.0,0.5,-0.6666666666666666
000065621,55to64,less75k,0.0,-0.0625,0.0,-0.6666666666666666
000076073,45to54,less75k,0.0,0.625,0.5,-0.1666666666666666
000067127,25to44,less75k,0.0,0.625,1.0,-0.1666666666666666
000009363,55to64,100to150k,1.0,0.1875,0.25,-0.6666666666666666
000075747,65plus,less75k,0.0,0.1875,0.5,-0.6666666666666666
000050866,25to44,75to100k,0.0,0.3125,0.25,-0.3333333333333333
000020884,55to64,less75k,0.0,0.4375,0.25,-0.1666666666666666
000006519,45to54,less75k,0.0,0.0,0.25,-0.1666666666666666
000076042,25to44,less75k,0.0,0.75,0.0,-0.3333333333333333
000077847,45to54,100to150k,1.0,0.375,0.5,-0.6666666666666666
000072399,55to64,less75k,0.0,0.1875,0.25,0.1666666666666666
000020849,45to54,less75k,0.0,0.0,0.5,-0.6666666666666666
000072416,65plus,less75k,0.0,0.5,0.25,-0.5
000070162,45to54,less75k,0.0,0.3125,0.25,0.0
000022848,25to44,less75k,0.0,0.875,-0.25,-0.1666666666666666
000062299,25to44,less75k,0.0,0.0,0.75,-0.6666666666666666
000068106,65plus,less75k,1.0,0.375,0.5,-1.0
000006924,65plus,less75k,0.0,0.1875,0.25,0.0
000015739,45to54,150kplus,0.0,-0.8125,0.5,-0.5
000015732,45to54,100to150k,0.0,0.125,0.5,0.0
000024103,55to64,100to150k,0.0,0.3125,0.5,0.0
000029786,25to44,75to100k,0.0,0.8125,0.5,0.0
000048642,45to54,less75k,1.0,0.375,0.5,-0.5
000015776,25to44,less75k,1.0,0.0,0.75,0.3333333333333333
000077362,45to54,75to100k,0.0,0.125,0.25,0.1666666666666666
000033923,65plus,100to150k,0.0,0.5,0.5,-0.5
000027352,25to44,less75k,1.0,0.3125,1.0,-0.1666666666666666
000079302,65plus,150kplus,0.0,0.5,-0.5,0.0
000073857,55to64,less75k,0.0,-0.125,0.5,-0.3333333333333333
000054584,65plus,less75k,0.0,-0.3125,0.0,-1.0
000054587,65plus,less75k,0.0,0.5,0.25,-0.1666666666666666
000019531,55to64,150kplus,0.0,0.375,0.0,-0.1666666666666666
000033868,45to54,less75k,0.0,0.5625,0.25,0.0
000015767,65plus,100to150k,0.0,0.25,0.5,-0.3333333333333333
000029951,25to44,less75k,1.0,0.125,0.5,-0.3333333333333333
000054530,45to54,less75k,0.0,0.0,0.5,0.0
000048327,65plus,less75k,0.0,0.25,0.5,-0.3333333333333333
000073211,25to44,less75k,0.0,-0.0625,0.75,-0.6666666666666666
000024120,65plus,less75k,0.0,0.0,0.5,-0.6666666666666666
000010177,55to64,150kplus,0.0,0.3125,0.0,-0.1666666666666666
000043542,45to54,75to100k,0.0,0.125,0.5,-0.5
000033977,55to64,75to100k,1.0,0.3125,0.25,-0.8333333333333334
000030368,25to44,less75k,0.0,0.9375,0.75,-0.3333333333333333
000033954,25to44,100to150k,1.0,1.0,1.0,0.0
000029979,55to64,less75k,1.0,0.5,0.75,-0.6666666666666666
000001740,55to64,100to150k,1.0,0.0625,0.25,-0.3333333333333333
000029887,55to64,75to100k,0.0,0.3125,0.25,-0.1666666666666666
000035417,25to44,less75k,0.0,0.1875,0.0,-0.8333333333333334
000069020,65plus,100to150k,1.0,0.3125,0.5,-0.1666666666666666
000060850,25to44,75to100k,0.0,0.3125,1.0,-0.3333333333333333
000030354,25to44,less75k,0.0,0.5,-0.25,-0.6666666666666666
000034665,65plus,75to100k,0.0,0.8125,-1.0,-0.5
000003819,45to54,150kplus,0.0,0.375,0.75,0.0
000027461,25to44,less75k,0.0,0.0625,-0.25,-0.8333333333333334
000018316,65plus,150kplus,1.0,0.375,0.75,0.1666666666666666
000073294,65plus,150kplus,0.0,0.25,0.5,0.5
000046397,65plus,less75k,0.0,-0.3125,0.0,-0.1666666666666666
000005110,55to64,150kplus,1.0,0.3125,-0.5,0.0
000079353,65plus,less75k,0.0,0.0,-0.25,-0.6666666666666666
000044004,65plus,100to150k,1.0,0.125,0.5,-0.5
000046640,25to44,75to100k,1.0,0.625,1.0,-0.6666666666666666
000024078,55to64,less75k,0.0,0.75,1.0,-0.5
000004957,45to54,less75k,1.0,0.9375,0.5,-0.1666666666666666
000025491,25to44,75to100k,1.0,-0.5,0.75,0.0
000046847,25to44,100to150k,1.0,-0.0625,0.25,-0.1666666666666666
000012006,65plus,less75k,0.0,0.5,0.0,0.0
000079259,65plus,less75k,0.0,0.5625,0.0,-0.8333333333333334
000005305,65plus,75to100k,0.0,0.125,0.75,-0.3333333333333333
000029922,65plus,less75k,0.0,0.0,0.0,-0.6666666666666666
000021975,65plus,150kplus,1.0,0.1875,0.75,0.0
000025330,65plus,less75k,0.0,0.0625,0.5,-0.3333333333333333
000071939,25to44,less75k,0.0,0.75,-0.25,-0.6666666666666666
000030425,45to54,less75k,0.0,0.5625,0.75,-0.8333333333333334
000015577,65plus,less75k,1.0,0.375,0.25,-0.8333333333333334
000071150,65plus,150kplus,1.0,0.375,0.75,0.0
000033865,25to44,150kplus,0.0,0.5,0.0,0.0
000071113,65plus,less75k,0.0,0.0,0.5,-0.3333333333333333
000012747,25to44,less75k,0.0,1.0,0.5,-0.3333333333333333
000001804,55to64,150kplus,1.0,0.0625,0.0,0.1666666666666666
000079159,25to44,75to100k,0.0,0.75,0.5,-0.3333333333333333
000046464,45to54,75to100k,1.0,-0.375,0.0,0.0
000015844,45to54,100to150k,1.0,0.3125,0.25,0.0
000040115,45to54,75to100k,1.0,0.125,0.5,-0.3333333333333333
000076498,25to44,150kplus,0.0,0.0,0.25,-0.3333333333333333
000073059,55to64,100to150k,1.0,0.3125,0.5,-0.3333333333333333
000025508,45to54,less75k,1.0,0.3125,0.0,-0.6666666666666666
000030309,65plus,100to150k,0.0,0.4375,0.75,-0.5
000030314,65plus,100to150k,0.0,0.5,0.0,0.0
000054264,65plus,100to150k,0.0,-0.6875,0.25,-0.1666666666666666
000048710,65plus,100to150k,1.0,0.125,0.5,0.5
000048715,65plus,100to150k,1.0,0.0625,0.5,0.5
000026949,55to64,less75k,0.0,0.4375,1.0,-0.6666666666666666
000059875,45to54,less75k,1.0,0.1875,0.75,0.0
000017930,65plus,75to100k,1.0,0.375,1.0,-0.1666666666666666
000051534,55to64,100to150k,0.0,0.875,0.5,-0.5
000071026,55to64,75to100k,0.0,-0.125,0.75,0.0
000028700,55to64,75to100k,1.0,0.3125,0.5,0.0
000024223,55to64,150kplus,0.0,0.0625,0.0,-0.3333333333333333
000073132,65plus,75to100k,1.0,0.9375,0.5,-0.1666666666666666
000071063,65plus,100to150k,0.0,0.3125,0.25,-0.1666666666666666
000000692,45to54,100to150k,0.0,0.3125,-0.5,0.0
000054215,55to64,75to100k,0.0,0.125,0.25,0.0
000071061,65plus,100to150k,0.0,0.0,1.0,-0.1666666666666666
000003995,45to54,150kplus,1.0,0.125,0.5,0.0
000015794,25to44,100to150k,1.0,0.0,0.25,0.0
000015796,25to44,100to150k,1.0,-0.0625,0.5,-0.1666666666666666
000048908,55to64,75to100k,1.0,0.625,0.0,-0.5
000070283,55to64,less75k,0.0,0.75,1.0,-0.5
000051454,25to44,75to100k,0.0,0.1875,1.0,0.3333333333333333
000024386,45to54,less75k,0.0,0.625,0.5,-0.5
000024158,65plus,150kplus,0.0,0.4375,0.25,0.1666666666666666
000028580,55to64,100to150k,0.0,0.5,0.25,-0.1666666666666666
000024627,65plus,75to100k,1.0,0.375,-0.5,-0.6666666666666666
000000353,55to64,150kplus,1.0,0.125,0.25,-0.5
000074347,65plus,less75k,0.0,-0.25,0.0,-0.6666666666666666
000028549,45to54,100to150k,0.0,0.125,0.75,-0.6666666666666666
000028633,45to54,100to150k,1.0,0.25,0.25,-0.3333333333333333
000045615,55to64,75to100k,1.0,0.4375,0.25,0.0
000030684,45to54,less75k,1.0,0.5,0.0,0.0
000024144,65plus,100to150k,0.0,0.125,0.75,0.1666666666666666
000017620,45to54,less75k,0.0,0.625,0.0,-0.8333333333333334
000028451,45to54,150kplus,0.0,0.9375,0.25,-0.1666666666666666
000028473,65plus,150kplus,0.0,-0.25,0.5,-0.6666666666666666
000000781,65plus,150kplus,0.0,-0.5625,1.0,0.1666666666666666
000023648,65plus,150kplus,0.0,0.25,0.5,0.1666666666666666
000028466,65plus,less75k,0.0,-0.5,0.5,-0.1666666666666666
000037613,65plus,less75k,0.0,-0.3125,0.5,-0.3333333333333333
000072985,65plus,150kplus,0.0,-0.375,-0.25,0.0
000028449,45to54,150kplus,0.0,0.375,-0.5,0.0
000060446,45to54,100to150k,1.0,0.5,0.25,0.0
000004228,45to54,less75k,0.0,0.625,0.5,-0.3333333333333333
000024178,25to44,100to150k,0.0,0.5625,0.75,0.0
000028478,25to44,less75k,0.0,0.5,0.0,-0.8333333333333334
000006139,55to64,100to150k,1.0,0.3125,0.0,-0.3333333333333333
000062929,55to64,75to100k,0.0,0.3125,0.0,-0.6666666666666666
000030454,45to54,100to150k,0.0,0.75,0.0,-0.5
000033537,55to64,less75k,1.0,0.375,0.25,-0.1666666666666666
000054132,55to64,150kplus,0.0,0.875,-0.75,-0.1666666666666666
000057655,45to54,less75k,0.0,0.5625,0.25,-0.5
000037823,55to64,75to100k,1.0,-0.375,0.0,-0.1666666666666666
